skill,n_ag,lift_ag,z_ag,n_fin,lift_fin,z_fin,n_joint,lift_jo,z_jo,lift_delta,z_delta,lift_comp
Tensorflow,228,3.1306525103535336,2.102523496089284,39,0.724954351795496,-0.47273538807025517,14,6.269418753289721,0.21176843831587774,2.068181818181818,0.30278443305411756,2.2695801613402886
Terraform,89,2.2870929116190766,0.5667352005559213,28,0.9740872714527717,-0.1209158437446487,2,1.676189135941458,-0.02103679864996967,0.7267502612330199,-0.12245665498628627,2.2278280938380015
Test Plans Creation,11,0.548371367883563,-1.061437471489171,21,1.4172531021587624,,0,0.0,-0.06116924290405312,0.0,-0.10470924136722752,0.7771810222680237
Test-Driven Development (Tdd),4,0.9352505275555774,-0.33713734516905125,2,0.633058729736912,,0,0.0,-0.02822866215306638,0.0,-0.06313290437836663,0.5920685109601106
Testing Frameworks,20,1.443538857748826,-0.24884880678302446,7,0.6839786710418376,,1,2.3539525691699605,0.002927940020955911,1.6638755980861244,0.045757817132743184,0.9873497895202943
Thought Leadership,72,2.4953030776952567,0.6948050593017746,15,0.7037657068578407,,4,4.521161510723098,0.07558596447195998,1.8596256684491979,0.1271225808587649,1.7561087342987476
Threat Intelligence,5,1.4310945572509912,-0.12929815110428208,4,1.5499024072869225,,0,0.0,-0.025513070211427038,0.0,-0.07058619318290403,2.218056899338524
Threat Modeling,12,2.8458337481333995,0.3977233977538619,2,0.6421024258760107,,1,7.734415584415585,0.06921106908166069,2.8739669421487606,0.1347707604771541,1.827316753316276
Time Management,16,0.4036643614373617,-1.6680602903332267,55,1.8784911395308828,0.6919924974191731,0,0.0,-0.08604667330249852,0.0,-0.12629716261912385,0.7582799263044756
Top Secret Clearance,0,0.0,-0.4447125137485199,0,0.0,,0,0.0,-0.01772552643982872,,0.0,0.0
Training And Development,15,0.7614998561519036,-0.8708838327004237,25,1.7181639836131788,0.38624204569229803,0,0.0,-0.06061486483483654,0.0,-0.12228417144447762,1.3083816263668173
Transformer Models,15,5.928820308611249,1.179897275472046,1,0.5350853548966756,,0,0.0,-0.021709914780208655,0.0,-0.12228417144447762,3.1724249189518683
Transformers,77,4.699461979913917,2.1352267990619835,16,1.3219755826859045,,7,13.933322192513367,0.28952952307809326,3.161363636363636,0.39990692642873277,6.2125739892069545
Typescript,161,3.8127135451097733,2.4026301987793,7,0.2244152558339838,,2,1.5446764362598884,-0.02716356920117858,0.3976558033161807,-0.2713279400842618,0.8556310856475051
Ui Design,14,1.815701219512195,0.008334842986239148,2,0.3511497641509434,,0,0.0,-0.037907090717143106,0.0,-0.11813528870690376,0.6375830550002877
Unix,22,1.2338355777380168,-0.4495166652518065,7,0.531469913309536,,0,0.0,-0.05766622853302268,0.0,-0.1481149401725546,0.655746487538645
Unstructured Data,77,2.7848663584675064,0.9605087943962592,34,1.6647099930118798,0.417792964735754,6,7.077243018419488,0.1562515375573124,2.67157490396927,0.3005335589338256,4.635994856143462
Unsupervised Learning,28,3.575534709193246,0.9136606660987352,6,1.0372423802612483,,0,0.0,-0.03820225973466401,0.0,-0.16711693965954855,3.7086961324703127
Us Citizenship,3,0.5659328476401647,-0.5376207747509159,0,0.0,,0,0.0,-0.03142813906097982,0.0,-0.05467356792561411,0.0
User Experience Design,82,1.7496878442893866,-0.06410127705187389,34,0.9821361012756463,-0.12481811585114627,5,3.479492872166394,0.0526687240477402,2.0528335301062572,0.17772479031165095,1.7184315978397684
User Research,6,0.7433147849602164,-0.5671226051449778,3,0.5031399605744861,,0,0.0,-0.03878587470804478,0.0,-0.07732490023150973,0.3739913715993159
Ux Design,7,1.7088952654232423,-0.03438327621497455,3,0.9914816870144283,,0,0.0,-0.02762566351807451,0.0,-0.0835221659573317,1.6943383606928055
Valid Driver'S License,1,0.23381263188889434,-0.6148357497004555,9,2.848764283816104,,0,0.0,-0.02822866215306638,0.0,-0.03156449318092742,0.6660770748301245
Vba,5,0.32297075611111864,-1.102647306857712,9,0.7870127009764334,,0,0.0,-0.053728541921100645,0.0,-0.07058619318290403,0.2541820871034124
Vector Databases,234,8.868865447949979,6.347201106833513,12,0.6157146549495993,,8,9.888750518887505,0.24086841202838602,1.1190667739340308,-0.04830244370767588,5.460690429078944
Vendor Management,4,0.3287266705764653,-0.9735882228940161,13,1.4463198206613117,,0,0.0,-0.047627931663340645,0.0,-0.06313290437836663,0.4754438992347434
Verbal And Written Communication,125,0.9073402308762297,-1.9851749335799878,128,1.2578132347724216,0.25201280588098723,3,0.7101999443494851,-0.1095981012135875,0.7773845007451564,-0.13093384223957927,1.1412645508375863
Virtualization,6,0.7661860091128384,-0.5463749264097678,2,0.34574746008708274,,0,0.0,-0.03820225973466401,0.0,-0.07732490023150973,0.26490686660502233
Visualization Tools,40,0.7402763373070902,-1.4739721854345702,52,1.3028165162701668,0.20457402695828877,0,0.0,-0.100518402886408,0.0,-0.19979257147247237,0.9644442388476622
Vmware,5,0.9881367181018749,-0.34410391645805993,4,1.0701707097933513,,0,0.0,-0.03070528687444612,0.0,-0.07058619318290403,1.057474972983956
Vue,17,1.0452290618144278,-0.5734365336683391,4,0.332941998602376,,0,0.0,-0.05507224427177305,0.0,-0.1301868293833602,0.348000652837782
Vulnerability Management,6,1.556315331010453,-0.08956748111996925,2,0.7022995283018868,,0,0.0,-0.026800594931495246,0.0,-0.07732490023150973,1.092999522857636
Warehousing,44,0.8071057038905038,-1.3862712463464775,55,1.3657979776920672,0.2721117381710765,4,2.3929683576092415,0.007585194073961535,3.1613636363636366,0.3021042758626661,1.1023433381573826
Web Content Accessibility Guidelines (Wcag) Aa Standards,14,4.64819512195122,0.8992621565344182,0,0.0,,0,0.0,-0.023687874996163198,0.0,-0.11813528870690376,0.0
Web Development,15,1.3316067003297993,-0.2952031306693337,2,0.24035919685198262,,0,0.0,-0.04582395135458507,0.0,-0.12228417144447762,0.3200639170139893
Web Services,57,1.5563153310104532,-0.2763940826826707,20,0.7392626613704071,,1,0.8904754784688995,-0.049600638317800545,0.5645292207792207,-0.12896216282652,1.1505258135343537
Willingness To Travel,22,1.9021631823461091,0.06515477808688208,4,0.46819968553459124,,0,0.0,-0.046433039629396614,0.0,-0.1481149401725546,0.8905922038099257
Work Ethic,8,0.6989767100678526,-0.7040357452731895,8,0.9462562065541212,,0,0.0,-0.046190364932004575,0.0,-0.08929079855677721,0.661411050138486
Work-Life Balance,42,1.4375861201910989,-0.36762788243325484,22,1.0194203462361406,,1,1.11630740393627,-0.03679476912342873,0.7710643015521065,-0.07679943539603787,1.4655045403894802
Workflow Automation,119,4.74875703564728,2.6851405899151835,11,0.5942534470246734,,1,1.301464160839161,-0.02838340481882365,0.26791217257318956,-0.2694375593830995,2.821965237516066
Writing Skills,5,0.4129526583112313,-0.9148267457532402,8,0.8944710410213085,,0,0.0,-0.0475097901472502,0.0,-0.07058619318290403,0.3693741941721638
Xml,1,0.08737208875848157,-1.1016643879630146,18,2.1290764647467726,,0,0.0,-0.046190364932004575,0.0,-0.03156449318092742,0.18602185785144917
Snowflake,133,1.492828047955936,-0.5449234941552812,72,1.0940487580848866,-0.02021214695097693,8,2.9285143524494437,0.04077762982477488,2.0232727272727273,0.21840311035836002,1.633226671900477
Vertex AI,71,6.813002759259632,2.883525992748595,7,0.9093358054313447,,4,12.518129269574356,0.2030367301585202,1.8873812754409771,0.13187051159310734,6.195307351497331
AWS Bedrock,58,8.091095950575351,2.9640137034902545,3,0.5665609640082447,,3,13.648968678380442,0.18680732540264353,1.724380165289256,0.08916543994178641,4.584099121641176
GPT-4,47,3.7875376340448565,1.2850012973549891,4,0.4363802894302986,,0,0.0,-0.04809760618122462,0.0,-0.2166013772838982,1.652806768972643
BERT,12,4.8587405455936095,0.8726946604151616,3,1.6444086516336862,,0,0.0,-0.021449859335001067,0.0,-0.10936749867519578,7.989754989217508
Llama,49,8.746603724101758,2.874941211477695,3,0.724954351795496,,2,11.643206256109483,0.1362232320859866,1.3452611218568664,0.017128489299137996,6.340888433218262
Mistral,32,11.804939992257065,2.7974996853381913,1,0.49941299790356397,,1,12.031313131313132,0.09864078124044451,1.0197947214076246,-0.03176158637896237,5.895540471604776
Gemini,95,6.710920008896138,3.296069302834511,8,0.7650582095543959,,5,11.519342359767892,0.21377018267774142,1.756313131313131,0.12174571421661402,5.134244446468849
LangGraph,183,12.249707766662919,6.834618758805474,13,1.1780508216676813,,11,24.014112903225808,0.5128817859161106,2.0218023255813953,0.25596810530067043,14.430778299706228
CrewAI,91,13.136203605514316,5.005573419051925,5,0.977112387202625,,5,23.539525691699602,0.3415940003179315,1.8380021141649048,0.13799127106914882,12.835547263763823
AutoGen,82,12.604232804232803,4.6460473310351285,4,0.8323549965059398,,4,20.05218855218855,0.2771651647419409,1.6212121212121213,0.08336842440438633,10.491196151727246
Pinecone,86,10.053943171222457,4.16921036063286,4,0.633058729736912,,4,15.250960307298335,0.23257774354800814,1.542128603104213,0.06749442162222127,6.36473649282119
Weaviate,66,11.067131242740999,3.8707265421150594,2,0.45401181627596726,,2,10.937557392102848,0.13004765514239544,0.9879261363636364,-0.05210947582646112,5.024608356481344
ChromaDB,7,7.746991869918699,0.9978132885841058,0,0.0,,0,0.0,-0.012973386694460331,0.0,-0.0835221659573317,0.0
Qdrant,18,8.537501244400199,1.7137780659130661,0,0.0,,0,0.0,-0.019818045548288563,0.0,-0.13396391443706263,0.0
SHAP,10,7.545771301868863,1.1698167636488175,1,1.0215265866209262,,0,0.0,-0.015711792945073244,0.0,-0.0998342787321726,7.708206001420241
Diffusion Models,19,5.84098593366886,1.3105753888057485,1,0.4161774982529699,,0,0.0,-0.024617377972241172,0.0,-0.13763768659984327,2.430886913205094
Stable Diffusion,0,0.0,-0.14555873359058863,1,7.49119496855346,,0,0.0,-0.005801722088510889,,0.0,0.0
Vision Language Models,17,5.879413472706156,1.2468873958379565,0,0.0,,0,0.0,-0.023209180834054512,0.0,-0.1301868293833602,0.0
Weights & Biases,10,5.3550635045520965,0.8776869261075004,1,0.724954351795496,,1,17.464809384164223,0.12702048474151087,3.5126262626262625,0.1691558287710957,3.8821765917662825
Feature Stores,31,3.78398237343718,1.0420932734172148,9,1.4872225305216424,,3,11.942847593582886,0.16997432501683954,3.387175324675324,0.28215107571049486,5.627623840872533
Data Drift Monitoring,0,,0.0,0,,,0,,0.0,,0.0,
ML Embeddings,1,8.300348432055749,0.3961201212953882,1,11.236792452830189,,1,270.7045454545455,0.5255099716281555,,0.0,93.26929261718493
Milvus,20,7.21769428874413,1.6001326869260775,0,0.0,,0,0.0,-0.022720412020171478,0.0,-0.14121620925499664,0.0
Pandas,72,2.165308286623239,0.3933738679515126,14,0.5699822258681979,,3,2.9424407114624502,0.02535352268026075,1.3745059288537549,0.026878989152576985,1.2341872369003677
NumPy,63,2.174311647482379,0.376154224490181,5,0.2336131487074883,,4,4.5023625023625025,0.07512406629211402,2.1432973805855164,0.17286683688001192,0.5079477902397249
S3,48,1.3084293094866206,-0.5597505101606706,14,0.5166341357623075,,0,0.0,-0.08277191609940567,0.0,-0.21889805175422125,0.6759792455126931
Redis,31,1.6654420802183056,-0.10849024944394638,5,0.36365024119191547,,1,1.75213298028832,-0.012528772481610499,1.0537878787878787,-0.026545275613773414,0.6056384141625523
AWS Athena,0,0.0,-0.2058524259172998,0,0.0,,0,0.0,-0.008204928091981145,,0.0,0.0
Jenkins,31,1.5135929493748719,-0.24293450746091524,13,0.8592841287458379,,1,1.592379679144385,-0.01757820479439895,1.0537878787878787,-0.026545275613773414,1.3006063987794299
Helm,12,2.4293702727968047,0.2601648640805637,5,1.3703405430280717,,1,6.602549889135256,0.05953997904074467,2.8739669421487606,0.1347707604771541,3.329064578840628
Grafana,27,2.2752224128477687,0.3050738352296675,8,0.9126328895699646,,0,0.0,-0.04703426716885245,0.0,-0.1641021803637255,2.076442805051606
Prometheus,20,2.388589476850575,0.31695632155357173,4,0.6467218677887878,,0,0.0,-0.03950329835990402,0.0,-0.14121620925499664,1.5447530478494476
Datadog,18,2.490104529616725,0.3449058304127998,4,0.749119496855346,,0,0.0,-0.03670273808763267,0.0,-0.13396391443706263,1.8653858523436988
Arize AI,0,,0.0,0,,,0,,0.0,,0.0,
Anthropic,105,8.715365853658536,4.19948207636246,3,0.3371037735849057,,1,2.707045454545455,0.010242117492122251,0.30397727272727276,-0.24350663497822356,2.9379827174413253
Cohere,8,7.378087495160666,1.0289150347819516,6,7.491194968553458,,1,30.078282828282827,0.1762092036449547,4.516233766233766,0.2140971829763388,55.27069192129477
Flask,49,6.025438121047878,2.163328007568738,3,0.49941299790356397,,1,4.010437710437711,0.03118073485785439,0.6586174242424243,-0.10284488592069083,3.009182115714938
Ray,13,1.7984088269454124,-0.0006249308792008733,3,0.5618396226415094,,1,4.511742424242424,0.03764746350324245,2.6344696969696972,0.12020767819886509,1.0104173366861702
Knowledge Graphs,43,7.435728803716609,2.399865691933503,2,0.46819968553459124,,2,11.27935606060606,0.13307150406834675,1.542128603104213,0.0476842763134645,3.4814058876206184
Data Lineage,16,1.4203804803517859,-0.23900727691341236,9,1.0816163858339218,,0,0.0,-0.04582395135458507,0.0,-0.12629716261912385,1.5363068016671484
Segment Anything Model (SAM),0,,0.0,0,,,0,,0.0,,0.0,
Microsoft Power Platform,43,1.8397679514350374,0.03628362586359745,10,0.5792161058159891,,2,2.790768509840675,0.016753132313274622,1.542128603104213,0.0476842763134645,1.0656232284352622
ControlNet,1,5.533565621370499,0.2862266207680039,0,0.0,,0,0.0,-0.005801722088510889,0.0,-0.03156449318092742,0.0
IP-Adapter,1,8.300348432055749,0.3961201212953882,0,0.0,,0,0.0,-0.0047370758509120165,0.0,-0.03156449318092742,0.0
FAISS,47,10.266220429121583,3.121706594843553,0,0.0,,0,0.0,-0.029206040621126955,0.0,-0.2166013772838982,0.0
LlamaIndex,100,10.000419797657528,4.481124950415107,2,0.2707660832007274,,1,3.261500547645126,0.0200731094116077,0.31932966023875115,-0.23366644556258703,2.70777449897474
OpenAI,203,6.807962552352796,4.876809824044835,12,0.5448141795311606,,9,9.843801652892564,0.25459587870198924,1.4666119962511717,0.07755210767254336,3.709074532238955
Jupyter Notebook,10,1.8044235721860324,0.0021010668941076347,2,0.4885561936013126,,0,0.0,-0.03213475976493083,0.0,-0.0998342787321726,0.8815623120716913
NVIDIA NIM,0,0.0,-0.11884795989769552,0,0.0,,0,0.0,-0.0047370758509120165,,0.0,0.0
Semantic Search,61,7.789557759313857,2.9581568883709832,2,0.34574746008708274,,1,4.164685314685315,0.03324029009029109,0.5268939393939394,-0.14089938572212296,2.6932198104843934
Random Forest,9,2.667969138875062,0.29575705605866986,3,1.20394204851752,,0,0.0,-0.02506922072568447,0.0,-0.0947091532303139,3.212080230438766
XGBoost,33,5.025899050602563,1.4984856247233804,4,0.8247187121343257,,1,4.967055879899917,0.04301960286042788,0.9879261363636364,-0.03682217922877763,4.144952992330076
Gradient Boosting,11,2.6086809357889496,0.3082761150199681,0,0.0,,0,0.0,-0.02802910227474454,0.0,-0.10470924136722752,0.0
Decision Tree,10,1.6768380670819696,-0.05616219733092684,10,2.270059081379836,,0,0.0,-0.03333538040568928,0.0,-0.0998342787321726,3.806521482182836
Linear Regression,6,2.929534740725558,0.2990946399311567,2,1.3219755826859045,,0,0.0,-0.01953283606917197,0.0,-0.07732490023150973,3.87277339586927
Logistic Regression,3,0.9577325113910481,-0.2809459205057646,2,0.8643686502177069,,0,0.0,-0.024157093428457344,0.0,-0.05467356792561411,0.8278339581406948
Support Vector Machine,10,3.5320631625769146,0.536043194951866,2,0.9563227619429948,,0,0.0,-0.02296609564987939,0.0,-0.0998342787321726,3.377792398992664
K-Nearest Neighbors,1,2.3715281234444996,0.069058590461824,0,0.0,,0,0.0,-0.008862354688476837,0.0,-0.03156449318092742,0.0
Naive Bayes,2,6.6402787456446,0.47391976000358677,0,0.0,,0,0.0,-0.007490023890481495,0.0,-0.04463985779303767,0.0
Classification (ML),0,0.0,-0.16807709933948262,1,5.618396226415094,,0,0.0,-0.006699266323974615,,0.0,0.0
Clustering (ML),5,4.882557901209264,0.5661578154250054,0,0.0,,0,0.0,-0.013811285438673418,0.0,-0.07058619318290403,0.0
Weak Supervision,0,0.0,-0.2787284151653229,0,0.0,,0,0.0,-0.011109647083238704,,0.0,0.0
Talend,0,0.0,-0.8192622833848018,1,0.2365640516385303,,0,0.0,-0.0326547081700299,,0.0,0.0
Apache Beam,7,1.760679970436068,-0.014538379733219496,2,0.6810177244139509,,0,0.0,-0.02721625230631337,0.0,-0.0835221659573317,1.1990542668875934
Apache Hudi,6,4.527462781121318,0.5718555839132934,0,0.0,,0,0.0,-0.015711792945073244,0.0,-0.07732490023150973,0.0
Debezium,0,0.0,-0.4447125137485199,2,1.605256064690027,,0,0.0,-0.01772552643982872,,0.0,0.0
Prescriptive Analytics,4,1.8972224987555997,0.026469604006478267,2,1.2842048517520215,,0,0.0,-0.019818045548288563,0.0,-0.06313290437836663,2.4364223377550345
Text Mining,13,2.8395928846506515,0.41197673950617325,3,0.8871151936444885,,2,14.247607655502392,0.15706826624923614,5.747933884297521,0.36712120148946575,2.5190459917383747
Biostatistics,3,0.3434626937402379,-0.8163895222160358,31,4.80469746258946,1.524374717949424,2,7.467711598746082,0.09481259658395726,63.22727272727273,1.1611657060426288,1.650234333107862
Statistical Sampling,9,1.2450522648083624,-0.2804026347606589,1,0.1872798742138365,,0,0.0,-0.03670273808763267,0.0,-0.0947091532303139,0.23317323154296235
Logical Data Model,2,0.8513177879031538,-0.27433217452700115,3,1.7287373004354136,,0,0.0,-0.020920059574305167,0.0,-0.04463985779303767,1.4717048144723461
Physical Data Model,1,0.22134262485481998,-0.6370314291762708,3,0.8989433962264151,,0,0.0,-0.02901319567435057,0.0,-0.03156449318092742,0.1989744909166612
Vector Search,51,7.174877458217681,2.5440789858552817,5,0.9522705468500159,,4,18.352850539291218,0.2622389477825382,2.690522243713733,0.24761635421772382,6.832424480718803
Prompt Orchestration,50,9.540630381673274,3.0749945203604585,2,0.5166341357623075,,1,6.223092998955068,0.05601864363962528,0.6451762523191095,-0.10629792905225342,4.929015331863386
SAP S/4HANA,3,0.55335656213705,-0.5493066449381608,0,0.0,,0,0.0,-0.03178341010338075,0.0,-0.05467356792561411,0.0
HubSpot,13,1.1728753219209211,-0.3927316811877782,0,0.0,,0,0.0,-0.04545459395007308,0.0,-0.11383565712886706,0.0
Dagster,9,1.678722154797792,-0.05243121069172229,3,0.7575365698537205,,0,0.0,-0.03160627298528137,0.0,-0.0947091532303139,1.2716934228829657
DAX,11,0.6839238408435449,-0.846265733331085,5,0.42085364991873364,,0,0.0,-0.05476507188583735,0.0,-0.10470924136722752,0.2878318446854449
Power Query,4,0.3018308520747545,-1.034923723447556,2,0.20430531732418525,,0,0.0,-0.04970665567768272,0.0,-0.06313290437836663,0.06166564801136194
Semantic Modeling,15,1.8175945471654926,0.009640111850170111,6,0.9842445944084836,,0,0.0,-0.03921790004074361,0.0,-0.12228417144447762,1.7889576078739715
Quantitative Finance,3,0.5724378229003965,-0.5317045625552196,0,0.0,,0,0.0,-0.031248991283674987,0.0,-0.05467356792561411,0.0
Decision Automation,71,5.192288446484213,2.270970152162266,6,0.5940154600615077,,2,4.770124148978775,0.05764082211748025,0.9163372859025034,-0.0691464128301854,3.084299610310371
Transformer Architecture,16,4.354281144684983,0.893359971225345,8,2.947355397463656,,1,8.875558867362146,0.07796354454512676,2.1075757575757574,0.08362955085797005,12.833614033861513
RLHF,31,5.98397212543554,1.7101925486083969,0,0.0,,0,0.0,-0.03106881211525032,0.0,-0.17585279419398428,0.0
Model Quantization,25,4.882557901209264,1.266172199739948,1,0.2643951165371809,,1,6.36951871657754,0.057396397174179305,1.3172348484848486,0.008779613495358378,1.2909244652897567
DSPy,11,10.144870305845915,1.4989427198172207,0,0.0,,0,0.0,-0.014211726665996191,0.0,-0.10470924136722752,0.0
Delta Lake,22,2.4511096040969997,0.3627839929695313,8,1.206635431176396,,2,7.267236119585113,0.09244232988781835,3.1613636363636366,0.21352724186212838,2.957595694000189
Fivetran,9,1.195250174216028,-0.3120368434584514,2,0.35957735849056605,,0,0.0,-0.037459986426784116,0.0,-0.0947091532303139,0.42978490037998823
Dataform,2,2.2134262485482,0.07325726236086716,0,0.0,,0,0.0,-0.012973386694460331,0.0,-0.04463985779303767,0.0
Unity Catalog,13,2.664309373252463,0.354233138006397,6,1.6647099930118798,,1,6.684062850729518,0.060276228199219455,2.6344696969696972,0.12020767819886509,4.435302438128594
Adobe Analytics,4,0.603661704149509,-0.5825130233499751,0,0.0,,0,0.0,-0.03513942486776135,0.0,-0.06313290437836663,0.0
Microsoft Fabric,33,1.3833914053426248,-0.38203714679696654,15,0.8512721555174386,,0,0.0,-0.06671426187652411,0.0,-0.18144431944043427,1.1776425835503148
DataRobot,3,5.533565621370499,0.49576623568346645,0,0.0,,0,0.0,-0.010049009773760472,0.0,-0.05467356792561411,0.0
H2O.ai,5,5.187717770034843,0.6018283666571859,0,0.0,,0,0.0,-0.013398885574324408,0.0,-0.07058619318290403,0.0
Amplitude,2,0.46113046844754163,-0.5281183924563474,1,0.31213312368972745,,0,0.0,-0.028426822864213743,0.0,-0.04463985779303767,0.14393409354503847
Optical Character Recognition,16,3.5893398625105943,0.6945086524094979,3,0.9110912799592044,,0,0.0,-0.02881906203011308,0.0,-0.12629716261912385,3.270216249543372
Econometrics,17,1.9735094174118566,0.09528786504454087,4,0.6286317456128777,,0,0.0,-0.040068011685931076,0.0,-0.1301868293833602,1.2406106700510686
Counterfactual Analysis,2,1.2769766818547308,-0.12294424094373031,4,3.4574746008708277,,0,0.0,-0.01708066968124456,0.0,-0.04463985779303767,4.415114443417039
Linear Mixed-Effects Model,0,0.0,-0.08403802272700123,0,0.0,,0,0.0,-0.003349611104815141,,0.0,0.0
Conda,0,0.0,-0.23769890066485128,0,0.0,,0,0.0,-0.009474276477398206,,0.0,0.0
Signal Processing,11,1.4846151667091585,-0.1608880749133795,2,0.3654241448074858,,0,0.0,-0.03715893495811913,0.0,-0.10470924136722752,0.5425142276629172
Medical Imaging,3,0.6073425681992012,-0.501344603375704,15,4.111021629084216,,0,0.0,-0.030337412417587136,0.0,-0.05467356792561411,2.4967984341304716
Sensor Fusion,6,1.606519051365629,-0.06993458564760857,0,0.0,,0,0.0,-0.026378396123525563,0.0,-0.07732490023150973,0.0
MicroStrategy,1,0.35320631625769144,-0.46154738920151134,3,1.434484142914492,,0,0.0,-0.02296609564987939,0.0,-0.03156449318092742,0.5066688598488995
Teradata,3,0.7905093744814999,-0.3712633059462385,5,1.7836178496555855,,0,0.0,-0.026590332568071178,0.0,-0.05467356792561411,1.409966630645275
Azure Data Lake,7,0.9078506097560975,-0.46720011061628697,4,0.7022995283018868,,0,0.0,-0.037907090717143106,0.0,-0.0835221659573317,0.6375830550002877
Matillion,2,0.8737208875848157,-0.2643376310271464,2,1.1828202581926515,,2,28.495215311004785,0.2416034233424116,,0.0,1.0334547658413844
SSRS,5,0.5845315797222358,-0.6725960826096876,21,3.3235583311187877,,0,0.0,-0.039927580288638284,0.0,-0.07058619318290403,1.9427248015878626
Data Mesh,10,2.6350312482716665,0.301899674462232,4,1.4268942797244684,,0,0.0,-0.026590332568071178,0.0,-0.0998342787321726,3.759911015054066
Model Versioning,64,5.157498054869592,2.1418086615915577,14,1.5273310130060453,,2,5.256398940864961,0.06539094357752007,1.0197947214076246,-0.04494696795501051,7.877206728720682
Secoda,0,0.0,-0.08403802272700123,0,0.0,,0,0.0,-0.003349611104815141,,0.0,0.0
Probabilistic Graphical Models,1,1.2769766818547308,-0.08693225613441732,3,5.186211901306241,,0,0.0,-0.012077512710621324,0.0,-0.03156449318092742,6.622671665125559
Predictive Maintenance,11,2.5719389507778376,0.2964768536463455,0,0.0,,0,0.0,-0.02822866215306638,0.0,-0.10470924136722752,0.0
GraphRAG,9,8.300348432055749,1.1884092021357031,1,1.2485324947589098,,1,30.078282828282827,0.1762092036449547,3.9517045454545454,0.18993426751891604,10.36325473524277
NLP Preprocessing,14,3.468802329814343,0.6170500809135726,1,0.33542664038299075,,0,0.0,-0.02742172109697378,0.0,-0.11813528870690376,1.163528711642316
TF-IDF,2,4.743056246888999,0.3473215671924038,0,0.0,,0,0.0,-0.008862354688476837,0.0,-0.04463985779303767,0.0
Word2Vec,2,1.2296812491934441,-0.13668573258457317,0,0.0,,0,0.0,-0.017406083215267147,0.0,-0.04463985779303767,0.0
Visual Question Answering,0,0.0,-0.16807709933948262,0,0.0,,0,0.0,-0.006699266323974615,,0.0,0.0
Gaussian Splatting,0,0.0,-0.3030109998501842,1,1.7287373004354138,,0,0.0,-0.012077512710621324,,0.0,0.0
FHIR,13,1.622624505514658,-0.09388713103250179,34,5.745126968364307,1.8187292237179618,4,16.28298017771702,0.24283857466576325,14.05050505050505,0.9042930713241969,9.32218380616106
MySQL,18,0.8277355777119307,-0.8561769599917782,14,0.8715517691945853,,0,0.0,-0.06369294078256028,0.0,-0.13396391443706263,0.7214144071801354
Neo4j,21,6.704127579737337,1.5477268417341614,0,0.0,,0,0.0,-0.024157093428457344,0.0,-0.14470654902379285,0.0
Apache Impala,0,0.0,-0.2657565609548415,1,2.2473584905660378,,0,0.0,-0.010592609622473713,,0.0,0.0
Apache Iceberg,1,0.5928820308611249,-0.29652020464870793,0,0.0,,0,0.0,-0.01772552643982872,0.0,-0.03156449318092742,0.0
Parquet,8,1.9247184769984345,0.04762957315219858,1,0.3257041290675417,,0,0.0,-0.027828113128324776,0.0,-0.08929079855677721,0.6268887552509804
Google Bigtable,8,3.689043747580333,0.5108550662915835,0,0.0,,0,0.0,-0.020099210739385184,0.0,-0.08929079855677721,0.0
Azure Cosmos DB,6,1.9530231604837058,0.05019994787967098,1,0.4406585275619682,,1,10.615864527629235,0.08989316204836913,6.322727272727273,0.2782355064701651,0.8606163101931713
Azure Synapse Analytics,3,0.4115875255564834,-0.7103836953801815,1,0.18573210665835022,,0,0.0,-0.03685542980167199,0.0,-0.05467356792561411,0.07644501819590323
Datastage,1,0.6148406245967221,-0.2858179330034823,1,0.8323549965059398,,0,0.0,-0.017406083215267147,0.0,-0.03156449318092742,0.5117656659379144
Apache NiFi,2,1.2296812491934441,-0.13668573258457317,0,0.0,,0,0.0,-0.017406083215267147,0.0,-0.04463985779303767,0.0
Cognos,0,0.0,-0.7517830579221655,8,2.2473584905660378,,0,0.0,-0.0299650285617341,,0.0,0.0
Alteryx,9,0.8893230462916873,-0.5465091560632546,10,1.337713387241689,,0,0.0,-0.043431842497704244,0.0,-0.0947091532303139,1.1896593446069506
KNIME,0,0.0,-0.2787284151653229,0,0.0,,0,0.0,-0.011109647083238704,,0.0,0.0
Metabase,6,2.165308286623239,0.11342960728350975,1,0.4885561936013126,,0,0.0,-0.022720412020171478,0.0,-0.07732490023150973,1.0578747744860295
Redash,0,0.0,-0.11884795989769552,0,0.0,,0,0.0,-0.0047370758509120165,,0.0,0.0
ThoughtSpot,4,2.3715281234444996,0.13812365947819338,0,0.0,,0,0.0,-0.01772552643982872,0.0,-0.06313290437836663,0.0
Matplotlib,10,1.5514669966459342,-0.11813577212669363,3,0.6301005113736553,,0,0.0,-0.0346567102041386,0.0,-0.0998342787321726,0.9775801479659523
Plotly,8,1.5442508710801393,-0.10899245525290424,3,0.7839622641509433,,0,0.0,-0.03106881211525032,0.0,-0.08929079855677721,1.2106344093090524
Named Entity Recognition,15,4.788662556955241,0.9609821324840797,2,0.8643686502177069,,2,20.823426573426577,0.20056938029077515,4.863636363636364,0.32221520678279975,4.139169790703474
Natural Language Generation,11,8.300348432055749,1.3138493058410543,0,0.0,,0,0.0,-0.015711792945073244,0.0,-0.10470924136722752,0.0
